Source Table,Problem,DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,simple_solve,reuse_points,initial_solution,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),budget,backorder_cost,demand_mean,warmup,variable_cost,fixed_cost,lead_mean,holding_cost,n_days,arc_costs,arcs,num_nodes
df_solver_results_new_san.jmp,SAN,35,True,0.35,0.825,1.125,0.3,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",0,0.0678082859,0.1801890322,.,0,0.3762,1,0.2514,1,0.0948,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,35,True,0.35,0.825,1.125,0.3,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",1,0.0249331679,0.1786094065,0.5408,1,0.4548,1,0.2664,1,0.0948,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,35,True,0.35,0.825,1.125,0.3,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",2,0.0419868302,0.1587192607,0.408,1,0.2982,1,0.2514,1,0.0948,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,35,True,0.35,0.825,1.125,0.3,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",3,0.1388151688,0.2233038404,.,0,.,0,0.1884,1,0.0948,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,35,True,0.35,0.825,1.125,0.3,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",4,0.0426658417,0.1584524934,0.408,1,0.3138,1,0.2514,1,0.0948,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,35,True,0.35,0.825,1.125,0.3,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",5,0.0092441136,0.1289185745,0.4119,1,0.3027,1,0.1935,1,0.0948,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,35,True,0.35,0.825,1.125,0.3,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",6,0.0557251455,0.1752765421,.,0,0.3456,1,0.267,1,0.0948,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,35,True,0.35,0.825,1.125,0.3,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",7,0.0550465772,0.2183328069,.,0,0.522,1,0.3912,1,0.0948,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,35,True,0.35,0.825,1.125,0.3,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",8,0.4926357825,0.535202018,.,0,.,0,.,0,0.4001,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,35,True,0.35,0.825,1.125,0.3,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",9,0.268529611,0.33488246,.,0,.,0,.,0,0.0948,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,36,True,0.325,0.55,1.625,0.9,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",0,0.2160949253,0.284640671,.,0,.,0,0.6858,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,36,True,0.325,0.55,1.625,0.9,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",1,0.1551584815,0.3083899467,.,0,.,0,0.7583,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,36,True,0.325,0.55,1.625,0.9,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",2,0.1018356437,0.2420611112,.,0,.,0,0.3756,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,36,True,0.325,0.55,1.625,0.9,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",3,0.1743780173,0.3455341795,.,0,.,0,0.8675,1,0.0948,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,36,True,0.325,0.55,1.625,0.9,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",4,0.280127058,0.4745425901,.,0,.,0,.,0,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,36,True,0.325,0.55,1.625,0.9,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",5,0.1119221983,0.246691034,.,0,.,0,0.3444,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,36,True,0.325,0.55,1.625,0.9,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",6,0.2379436232,0.2997088737,.,0,.,0,0.6677,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,36,True,0.325,0.55,1.625,0.9,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",7,0.4493712381,0.4433670001,.,0,.,0,.,0,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,36,True,0.325,0.55,1.625,0.9,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",8,0.0958429285,0.3128521815,.,0,0.8135,1,0.5946,1,0.1572,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,36,True,0.325,0.55,1.625,0.9,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",9,0.111219832,0.3104327987,.,0,.,0,0.438,1,0.1884,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,37,True,0.225,0.5,1.875,0.2,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",0,0.1561923937,0.2381240291,.,0,.,0,0.341,1,0.0792,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,37,True,0.225,0.5,1.875,0.2,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",1,0.0582743576,0.1727269027,.,0,0.3774,1,0.252,1,0.0798,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,37,True,0.225,0.5,1.875,0.2,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",2,0.0167815203,0.138471819,0.4242,1,0.3462,1,0.2526,1,0.0792,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,37,True,0.225,0.5,1.875,0.2,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",3,0.083856102,0.2472394056,.,0,0.9907,1,0.2844,1,0.1428,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,37,True,0.225,0.5,1.875,0.2,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",4,0.0386650544,0.1608836327,0.637,1,0.393,1,0.252,1,0.0792,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,37,True,0.225,0.5,1.875,0.2,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",5,0.0402996497,0.2046538389,0.7628,1,0.6212,1,0.4958,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,37,True,0.225,0.5,1.875,0.2,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",6,0.1005799013,0.173297671,.,0,.,0,0.1584,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,37,True,0.225,0.5,1.875,0.2,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",7,0.0877275261,0.2695092057,.,0,0.8828,1,0.4361,1,0.2165,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,37,True,0.225,0.5,1.875,0.2,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",8,0.1161073814,0.229857484,.,0,.,0,0.315,1,0.0948,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,37,True,0.225,0.5,1.875,0.2,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",9,0.0416590594,0.2213312284,0.6391,1,0.4728,1,0.4104,1,0.1272,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,38,True,0.125,0.8,1.75,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",0,0.1337476884,0.2739468748,.,0,.,0,0.6858,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,38,True,0.125,0.8,1.75,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",1,0.0495762768,0.2493117522,0.9038,1,0.5942,1,0.4536,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,38,True,0.125,0.8,1.75,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",2,0.0662730985,0.2227614663,.,0,0.5761,1,0.36,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,38,True,0.125,0.8,1.75,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",3,0.038962214,0.2447005017,0.9464,1,0.7589,1,0.4074,1,0.1572,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,38,True,0.125,0.8,1.75,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",4,-0.001513782,0.1666738781,0.631,1,0.4692,1,0.3288,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,38,True,0.125,0.8,1.75,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",5,0.0255501349,0.1675781909,0.5762,1,0.4224,1,0.282,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,38,True,0.125,0.8,1.75,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",6,0.0020326761,0.1641815911,0.5945,1,0.4692,1,0.282,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,38,True,0.125,0.8,1.75,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",7,0.1474935548,0.3121919814,.,0,.,0,0.6867,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,38,True,0.125,0.8,1.75,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",8,0.052747215,0.2834254784,.,0,0.8132,1,0.3288,1,0.1728,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,38,True,0.125,0.8,1.75,0.75,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",9,0.010108611,0.3374575158,0.9057,1,0.8511,1,0.76,1,0.1572,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,39,True,0.45,0.675,3,0.35,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",0,0.0488987958,0.2341532844,0.8877,1,0.4542,1,0.3606,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,39,True,0.45,0.675,3,0.35,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",1,0.0468145884,0.1842694118,0.6684,1,0.423,1,0.3294,1,0.0948,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,39,True,0.45,0.675,3,0.35,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",2,0.0108974237,0.1606719765,0.686,1,0.4542,1,0.267,1,0.0636,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,39,True,0.45,0.675,3,0.35,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",3,0.0545422426,0.217304546,.,0,0.3912,1,0.3132,1,0.0948,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,39,True,0.45,0.675,3,0.35,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",4,0.0035573566,0.2474577043,0.6691,1,0.5962,1,0.4866,1,0.1584,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,39,True,0.45,0.675,3,0.35,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",5,0.0275800458,0.2071934987,0.7225,1,0.6133,1,0.3606,1,0.1266,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,39,True,0.45,0.675,3,0.35,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",6,0.0349211033,0.2762200285,0.7953,1,0.6678,1,0.5221,1,0.1578,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,39,True,0.45,0.675,3,0.35,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",7,0.1157370515,0.355365016,.,0,.,0,0.7045,1,0.1422,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,39,True,0.45,0.675,3,0.35,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",8,0.0136739438,0.2071739783,0.7974,1,0.6504,1,0.267,1,0.0948,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,39,True,0.45,0.675,3,0.35,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",9,0.1820201014,0.3171749895,.,0,.,0,0.4548,1,0.174,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,40,True,0.425,0.75,2.5,0.85,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",0,0.2056637759,0.3842081331,.,0,.,0,.,0,0.1884,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
df_solver_results_new_san.jmp,SAN,40,True,0.425,0.75,2.5,0.85,4,True,True,"(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)",1,0.3029854684,0.4191334095,.,0,.,0,.,0,0.3288,1,10000,,,,,,,,,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","[(1, 2), (1, 3), (2, 3), (2, 4), (2, 6), (3, 6), (4, 5), (4, 7), (5, 6), (5, 8), (6, 9), (7, 8), (8, 9)]",9
